Country,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
Belgium,Leandro Trossard,"MF,FW",31.5257,5.2,2,10.0,3.0,30.0,2.28,0.68,0.1,0.33,0,0
Belgium,Alexis Saelemaekers,"FW,MF",26.9637,4.8,1,13.0,4.0,30.8,4.08,1.25,0.08,0.25,0,0
Belgium,Matz Sels,GK,34.2957,4.0,0,0.0,0.0,,0.0,0.0,,,0,0
Belgium,Koni De Winter,DF,24.0055,3.6,0,1.0,1.0,100.0,0.45,0.45,0.0,0.0,0,0
Belgium,Brandon Mechele,DF,33.3751,3.0,1,1.0,1.0,100.0,0.9,0.9,1.0,1.0,0,0
Belgium,Nathan Ngoy,DF,23.011,2.9,0,,,,,,,,0,0
Belgium,Loïs Openda,FW,26.3231,2.7,0,3.0,1.0,33.3,1.78,0.59,0.0,0.0,0,0
Belgium,Romelu Lukaku,FW,33.0876,2.4,2,5.0,2.0,40.0,2.63,1.05,0.0,0.0,1,1
Belgium,Wout Faes,DF,28.1971,2.0,0,0.0,0.0,,0.0,0.0,,,0,0
Belgium,Senne Lammens,GK,23.9363,2.0,0,0.0,0.0,,0.0,0.0,,,0,0
Belgium,Dodi Lukebakio,"FW,MF",28.7201,1.8,4,2.0,0.0,0.0,3.67,0.0,0.0,,0,0
Belgium,Axel Witsel,"DF,MF",37.4189,1.7,0,0.0,0.0,,0.0,0.0,,,0,0
Belgium,Joaquin Seys,DF,21.2136,1.7,0,1.0,0.0,0.0,1.1,0.0,0.0,,0,0
Belgium,Malick Fofana,MF,21.2053,1.6,1,7.0,2.0,28.6,4.34,1.24,0.14,0.5,0,0
Belgium,Mika Godts,MF,21.0192,0.9,0,,,,,,,,0,0
Belgium,Diego Moreira,MF,21.8542,0.4,0,0.0,0.0,,0.0,0.0,,,0,0
Belgium,Matias Fernandez-Pardo,"FW,MF",21.3587,0.4,0,,,,,,,,0,0
Belgium,Nathan De Cat,MF,17.9035,0.2,0,,,,,,,,0,0
Belgium,Lucas Stassin,FW,21.5421,0.2,0,,,,,,,,0,0
Belgium,Charles Vanhoutte,MF,27.742,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Belgium,Romeo Vermant,FW,22.386,0.0,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Amar Dedić,DF,23.8214,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Ermedin Demirović,FW,28.2218,1.0,0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0,0
Bosnia-Herzegovina,Nikola Katić,DF,29.6762,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Tarik Muharemovic,DF,23.2902,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0
Bosnia-Herzegovina,Benjamin Tahirovic,MF,23.282,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0
Bosnia-Herzegovina,Nikola Vasilj,GK,30.5311,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Sead Kolašinac,DF,32.9829,0.9,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Esmir Bajraktarevic,MF,21.2628,0.8,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Amar Memić,MF,25.397,0.8,0,1.0,0.0,0.0,1.23,0.0,0.0,,0,0
Bosnia-Herzegovina,Ivan Bašić,MF,24.1232,0.7,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Jovo Lukić,FW,27.5421,0.7,1,3.0,2.0,66.7,4.43,2.95,0.33,0.5,0,0
Bosnia-Herzegovina,Samed Baždar,FW,22.3669,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Armin Gigovic,MF,24.1889,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Kerim Alajbegović,MF,18.7283,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Ivan Šunjić,MF,29.679,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Dženis Burnić,MF,28.063,0.1,0,1.0,0.0,0.0,12.86,0.0,0.0,,0,0
Bosnia-Herzegovina,Kerim Alajbegović,MF,18.7283,1.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Amar Dedić,DF,23.8214,1.4,0,,,,,,,,0,0
Bosnia-Herzegovina,Benjamin Tahirovic,MF,23.282,1.3,0,,,,,,,,0,0
Bosnia-Herzegovina,Esmir Bajraktarevic,MF,21.2628,1.2,0,,,,,,,,0,0
Bosnia-Herzegovina,Nikola Katić,DF,29.6762,1.2,1,,,,,,,,0,0
Bosnia-Herzegovina,Jovo Lukić,FW,27.5421,1.2,0,,,,,,,,0,0
Bosnia-Herzegovina,Ermedin Demirović,FW,28.2218,1.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Tarik Muharemovic,DF,23.2902,1.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Ivan Bašić,MF,24.1232,1.2,0,,,,,,,,0,0
Bosnia-Herzegovina,Nikola Vasilj,GK,30.5311,1.0,0,,,,,,,,0,0
Bosnia-Herzegovina,Martin Zlomislić,GK,27.8268,1.0,0,,,,,,,,0,0
Bosnia-Herzegovina,Sead Kolašinac,DF,32.9829,0.9,0,,,,,,,,0,0
Bosnia-Herzegovina,Samed Baždar,FW,22.3669,0.8,0,,,,,,,,0,0
Bosnia-Herzegovina,Armin Gigovic,MF,24.1889,0.8,0,,,,,,,,0,0
Bosnia-Herzegovina,Nihad Mujakić,DF,28.1643,0.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Stjepan Radeljić,DF,28.7721,0.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Nidal Čelik,DF,19.909,0.8,0,,,,,,,,0,0
Bosnia-Herzegovina,Amir Hadžiahmetović,MF,29.2683,0.8,0,,,,,,,,0,0
Bosnia-Herzegovina,Amar Memić,MF,25.397,0.8,0,,,,,,,,0,0
Bosnia-Herzegovina,Dženis Burnić,MF,28.063,0.6,0,,,,,,,,0,0
Bosnia-Herzegovina,Dennis Hadžikadunić,DF,27.9309,0.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Ermin Mahmić,MF,21.2519,0.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Arjan Malic,DF,20.794,0.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Nikola Vasilj,GK,30.0,10.7,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Benjamin Tahirovic,MF,22.0,8.3,1,9.0,4.0,44.4,1.08,0.48,0.11,0.25,0,0
Bosnia-Herzegovina,Edin Džeko,FW,39.0,7.9,6,29.0,10.0,34.5,3.65,1.26,0.21,0.6,0,0
Bosnia-Herzegovina,Ivan Šunjić,MF,29.0,7.3,0,6.0,0.0,0.0,0.82,0.0,0.0,,0,0
Bosnia-Herzegovina,Amar Dedić,"DF,FW",23.0,7.5,0,8.0,0.0,0.0,1.06,0.0,0.0,,0,0
Bosnia-Herzegovina,Ermedin Demirović,FW,27.0,7.3,1,16.0,6.0,37.5,2.2,0.82,0.06,0.17,0,0
Bosnia-Herzegovina,Tarik Muharemovic,DF,22.0,7.2,0,6.0,1.0,16.7,0.84,0.14,0.0,0.0,0,0
Bosnia-Herzegovina,Nikola Katić,DF,29.0,6.8,1,11.0,6.0,54.5,1.62,0.88,0.09,0.17,0,0
Bosnia-Herzegovina,Amar Memić,"MF,DF",25.0,6.4,0,6.0,0.0,0.0,0.93,0.0,0.0,,0,0
Bosnia-Herzegovina,Arjan Malic,"DF,FW",20.0,3.7,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Armin Gigovic,"MF,FW",23.0,3.6,1,5.0,1.0,20.0,1.38,0.28,0.2,1.0,0,0
Bosnia-Herzegovina,Esmir Bajraktarevic,MF,20.0,5.7,1,12.0,4.0,33.3,2.12,0.71,0.08,0.25,0,0
Bosnia-Herzegovina,Adrian Leon Barišić,DF,24.0,3.3,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Sead Kolašinac,DF,32.0,3.2,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Dženis Burnić,"DF,MF",27.0,4.5,0,2.0,0.0,0.0,0.44,0.0,0.0,,0,0
Bosnia-Herzegovina,Stjepan Radeljić,DF,28.0,3.0,0,4.0,0.0,0.0,1.33,0.0,0.0,,0,0
Bosnia-Herzegovina,Haris Hajradinović,"MF,FW",31.0,2.5,1,4.0,2.0,50.0,1.62,0.81,0.25,0.5,0,0
Bosnia-Herzegovina,Kerim Alajbegović,"MF,FW",18.0,4.0,1,14.0,7.0,50.0,3.51,1.75,0.07,0.14,0,0
Bosnia-Herzegovina,Ivan Bašić,MF,23.0,3.2,0,6.0,1.0,16.7,1.87,0.31,0.0,0.0,0,0
Bosnia-Herzegovina,Samed Baždar,"MF,FW",22.0,2.5,1,12.0,6.0,50.0,4.82,2.41,0.08,0.17,0,0
Bosnia-Herzegovina,Nihad Mujakić,DF,27.0,1.9,1,2.0,1.0,50.0,1.07,0.53,0.5,1.0,0,0
Bosnia-Herzegovina,Haris Tabaković,FW,31.0,2.2,3,5.0,3.0,60.0,2.25,1.35,0.6,1.0,0,0
Bosnia-Herzegovina,Jusuf Gazibegović,DF,25.0,1.4,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Dennis Hadžikadunić,DF,27.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Emir Karic,DF,28.0,0.8,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Dario Šarić,MF,28.0,0.6,0,1.0,0.0,0.0,1.55,0.0,0.0,,0,0
Bosnia-Herzegovina,Amir Hadžiahmetović,MF,28.0,0.6,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Eman Košpo,DF,18.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Ermin Bičakčić,DF,36.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Nail Omerovic,"DF,MF",23.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Dino Beširović,MF,32.0,0.0,0,1.0,0.0,0.0,90.0,0.0,0.0,,0,0
Bosnia-Herzegovina,Nikola Vasilj,GK,30.5311,12.7,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Benjamin Tahirovic,MF,23.282,10.6,1,10.0,4.0,40.0,1.07,0.43,0.1,0.25,0,0
Bosnia-Herzegovina,Amar Dedić,DF,23.8214,9.9,0,8.0,0.0,0.0,0.94,0.0,0.0,,0,0
Bosnia-Herzegovina,Ermedin Demirović,FW,28.2218,9.8,1,17.0,7.0,41.2,2.05,0.85,0.06,0.14,0,0
Bosnia-Herzegovina,Tarik Muharemovic,DF,23.2902,9.7,0,7.0,1.0,14.3,0.86,0.12,0.0,0.0,0,0
Bosnia-Herzegovina,Nikola Katić,DF,29.6762,9.0,2,11.0,6.0,54.5,1.41,0.77,0.09,0.17,0,0
Bosnia-Herzegovina,Amar Memić,MF,25.397,8.1,0,7.0,0.0,0.0,0.97,0.0,0.0,,0,0
Bosnia-Herzegovina,Edin Džeko,FW,40.2437,7.9,6,29.0,10.0,34.5,3.65,1.26,0.21,0.6,0,0
Bosnia-Herzegovina,Esmir Bajraktarevic,MF,21.2628,7.7,1,12.0,4.0,33.3,1.85,0.62,0.08,0.25,0,0
Bosnia-Herzegovina,Ivan Šunjić,MF,29.679,7.5,0,6.0,0.0,0.0,0.8,0.0,0.0,,0,0
Bosnia-Herzegovina,Kerim Alajbegović,MF,18.7283,5.7,1,14.0,7.0,50.0,3.35,1.68,0.07,0.14,0,0
Bosnia-Herzegovina,Dženis Burnić,MF,28.063,5.2,0,3.0,0.0,0.0,0.65,0.0,0.0,,0,0
Bosnia-Herzegovina,Ivan Bašić,MF,24.1232,5.1,0,6.0,1.0,16.7,1.55,0.26,0.0,0.0,0,0
Bosnia-Herzegovina,Sead Kolašinac,DF,32.9829,5.0,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Armin Gigovic,MF,24.1889,4.8,1,5.0,1.0,20.0,1.27,0.25,0.2,1.0,0,0
Bosnia-Herzegovina,Arjan Malic,DF,20.794,4.1,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Samed Baždar,FW,22.3669,3.6,1,12.0,6.0,50.0,4.27,2.13,0.08,0.17,0,0
Bosnia-Herzegovina,Stjepan Radeljić,DF,28.7721,3.5,0,4.0,0.0,0.0,1.33,0.0,0.0,,0,0
Bosnia-Herzegovina,Adrian Leon Barišić,DF,24.9035,3.3,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Haris Hajradinović,"MF,FW",32.3176,2.5,1,4.0,2.0,50.0,1.62,0.81,0.25,0.5,0,0
Bosnia-Herzegovina,Nihad Mujakić,DF,28.1643,2.4,1,2.0,1.0,50.0,1.07,0.53,0.5,1.0,0,0
Bosnia-Herzegovina,Haris Tabaković,FW,31.9829,2.2,3,5.0,3.0,60.0,2.25,1.35,0.6,1.0,0,0
Bosnia-Herzegovina,Jovo Lukić,FW,27.5421,1.9,1,3.0,2.0,66.7,4.43,2.95,0.33,0.5,0,0
Bosnia-Herzegovina,Dennis Hadžikadunić,DF,27.9309,1.5,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Amir Hadžiahmetović,MF,29.2683,1.4,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Jusuf Gazibegović,DF,26.2601,1.4,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Martin Zlomislić,GK,27.8268,1.0,0,,,,,,,,0,0
Bosnia-Herzegovina,Nidal Čelik,DF,19.909,0.8,0,,,,,,,,0,0
Bosnia-Herzegovina,Emir Karic,DF,29.0137,0.8,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Dario Šarić,MF,29.0411,0.6,0,1.0,0.0,0.0,1.55,0.0,0.0,,0,0
Bosnia-Herzegovina,Ermin Mahmić,MF,21.2519,0.5,0,,,,,,,,0,0
Bosnia-Herzegovina,Eman Košpo,DF,19.0767,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Ermin Bičakčić,DF,36.386,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Nail Omerovic,"DF,MF",23.6489,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Bosnia-Herzegovina,Dino Beširović,MF,32.3669,0.0,0,1.0,0.0,0.0,90.0,0.0,0.0,,0,0
Brazil,Alisson,GK,33.6982,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Vinicius Júnior,FW,25.9227,1.0,1,1.0,1.0,100.0,1.0,1.0,1.0,1.0,0,0
Brazil,Gabriel Magalhães,DF,28.4846,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Marquinhos,DF,32.0849,1.0,0,2.0,0.0,0.0,2.0,0.0,0.0,,0,0
Brazil,Raphinha,MF,29.4983,1.0,0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,0,0
Brazil,Douglas Santos,DF,32.23,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Bruno Guimarães,MF,28.5749,0.9,0,1.0,0.0,0.0,1.14,0.0,0.0,,0,0
Brazil,Igor Thiago,FW,24.9665,0.7,0,2.0,1.0,50.0,2.95,1.48,0.0,0.0,0,0
Brazil,Lucas Paquetá,MF,28.7967,0.7,0,2.0,1.0,50.0,3.0,1.5,0.0,0.0,0,0
Brazil,Casemiro,MF,34.3039,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Roger Ibanez,DF,27.5558,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Danilo,"DF,MF",34.9144,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Fabinho,"DF,MF",32.6407,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Matheus Cunha,"FW,MF",27.0493,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Luiz Henrique,"FW,MF",25.4463,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Brazil,Danilo Santos,MF,25.1259,0.1,0,2.0,1.0,50.0,16.36,8.18,0.0,0.0,0,0
Brazil,Vinicius Júnior,"FW,MF",25.9227,2.7,1,,,,,,,,0,0
Brazil,Casemiro,MF,34.3039,2.6,1,,,,,,,,0,0
Brazil,Léo Pereira,DF,30.3669,3.5,0,,,,,,,,0,0
Brazil,Douglas Santos,DF,32.23,3.1,0,,,,,,,,0,0
Brazil,Matheus Cunha,"MF,FW",27.0493,2.6,0,,,,,,,,0,0
Brazil,Raphinha,"MF,FW",29.4983,1.8,0,,,,,,,,0,0
Brazil,Wesley,DF,22.7693,1.5,0,,,,,,,,0,0
Brazil,Luiz Henrique,MF,25.4463,2.3,0,,,,,,,,0,0
Brazil,Gleison Bremer,DF,29.2409,2.0,1,,,,,,,,0,0
Brazil,Roger Ibanez,DF,27.5558,1.9,0,,,,,,,,0,0
Brazil,Marquinhos,DF,32.0849,1.5,0,,,,,,,,0,0
Brazil,Alisson,GK,33.6982,1.0,0,,,,,,,,0,0
Brazil,Bruno Guimarães,MF,28.5749,1.0,1,,,,,,,,0,0
Brazil,Danilo Santos,MF,25.1259,2.1,2,,,,,,,,0,0
Brazil,Ederson,GK,32.8241,1.5,0,,,,,,,,0,0
Brazil,Igor Thiago,FW,24.9665,1.5,2,,,,,,,,2,2
Brazil,Gabriel Martinelli,MF,24.9884,1.2,1,,,,,,,,0,0
Brazil,João Pedro,FW,24.7146,1.1,0,,,,,,,,0,0
Brazil,Bento,GK,27.011,1.0,0,,,,,,,,0,0
Brazil,Lucas Paquetá,MF,28.7967,1.0,1,,,,,,,,0,0
Brazil,Andrey Santos,MF,22.115,0.9,0,,,,,,,,0,0
Brazil,Alex Sandro,DF,35.3806,0.7,0,,,,,,,,0,0
Brazil,Danilo,"DF,MF",34.9144,1.7,0,,,,,,,,0,0
Brazil,Fabinho,"DF,MF",32.6407,1.3,0,,,,,,,,0,0
Brazil,Endrick,FW,19.898,1.2,1,,,,,,,,0,0
Brazil,Rayan,MF,19.8624,0.7,1,,,,,,,,0,0
Brazil,Wéverton,GK,38.501,0.5,0,,,,,,,,0,0
Brazil,Kaiki Bruno,DF,23.2683,0.2,0,,,,,,,,0,0
